=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2016.07.26 22:04:39 =~=~=~=~=~=~=~=~=~=~=~=
Tstart,A0,A1,Tstop
44535612,421,158,44535840
44537908,421,158,44538136
44540204,421,158,44540432
44542500,421,158,44542728
44544792,421,158,44545016
44547096,421,158,44547320
44549384,421,158,44549608
44551680,421,158,44551904
44553972,421,158,44554200
44556268,421,158,44556496
44558564,421,158,44558792
44560860,421,158,44561088
44563152,421,159,44563376
44565448,421,158,44565672
44567744,421,159,44567968
44570036,421,158,44570264
44572332,421,158,44572560
44574628,420,158,44574856
44576924,421,158,44577152
44579220,421,158,44579448
44581512,421,158,44581736
44583808,421,159,44584032
44586104,421,159,44586328
44588400,421,158,44588624
44590692,420,158,44590920
44592988,421,158,44593216
44595284,421,158,44595512
44597580,421,158,44597808
44599872,421,158,44600096
44602168,421,158,44602392
44604464,421,158,44604688
44606760,421,158,44606984
44609052,421,158,44609280
44611348,421,158,44611576
44613648,421,158,44613872
44615936,421,159,44616160
44618232,421,158,44618456
44620528,421,159,44620752
44622824,421,158,44623048
44625116,421,159,44625344
44627412,421,158,44627640
44629708,421,158,44629936
44632004,421,158,44632232
44634300,421,158,44634528
44636592,421,159,44636816
44638888,421,158,44639112
44641184,420,158,44641408
44643480,421,158,44643704
44645772,421,158,44646000
44648068,421,158,44648296
44650364,421,158,44650592
44652656,421,158,44652880
44654952,421,158,44655176
44657248,420,158,44657472
44659544,421,158,44659768
44661840,421,158,44662064
44664132,421,158,44664360
44666428,421,158,44666656
44668724,421,158,44668952
44671016,421,158,44671240
44673312,421,158,44673536
44675608,420,158,44675832
44677904,421,158,44678128
44680204,421,158,44680432
44682492,421,159,44682720
44684788,421,159,44685016
44687084,421,158,44687312
44689380,421,159,44689608
44691672,421,158,44691896
44693968,421,158,44694192
44696264,421,158,44696488
44698560,421,158,44698784
44700852,421,158,44701080
44703148,421,158,44703376
44705444,421,159,44705672
44707740,421,158,44707968
44710032,421,158,44710256
44712328,421,158,44712552
44714624,421,158,44714848
44716920,421,158,44717144
44719212,421,158,44719440
44721508,421,159,44721736
44723804,421,158,44724032
44726100,421,158,44726328
44728392,421,158,44728616
44730688,421,158,44730912
44732984,421,158,44733208
44735280,421,158,44735504
44737572,421,158,44737800
44739868,421,158,44740096
44742164,421,158,44742392
44744460,421,158,44744688
44746760,421,158,44746984
44749048,421,159,44749272
44751344,421,158,44751568
44753636,421,158,44753864
44755932,421,158,44756160
44758228,421,158,44758456
44760524,421,158,44760752
44762820,421,158,44763048
44765112,421,158,44765336
44767408,421,158,44767632
44769704,421,158,44769928
44772000,421,158,44772224
44774292,421,158,44774520
44776588,421,158,44776816
44778884,421,158,44779112
44781180,421,158,44781408
44783472,421,158,44783696
44785768,421,158,44785992
44788064,421,158,44788288
44790360,421,158,44790584
44792652,421,158,44792880
44794948,421,158,44795176
44797244,421,158,44797472
44799540,421,158,44799768
44801832,421,158,44802056
44804128,421,159,44804352
44806424,421,158,44806648
44808716,421,158,44808944
44811012,421,158,44811240
44813308,421,158,44813544
44815604,421,158,44815832
44817900,421,158,44818128
44820192,421,158,44820416
44822488,421,158,44822712
44824784,421,158,44825008
44827080,421,158,44827304
44829372,421,159,44829600
44831668,421,158,44831896
44833964,421,158,44834192
44836260,421,158,44836488
44838552,421,158,44838776
44840848,421,158,44841080
44843144,421,158,44843368
44845440,421,159,44845664
44847732,421,158,44847960
44850028,421,159,44850256
44852324,421,158,44852552
44854620,421,158,44854848
44856912,421,158,44857136
44859208,421,158,44859432
44861504,421,159,44861728
44863800,421,158,44864024
44866092,421,158,44866320
44868388,421,158,44868616
44870684,421,158,44870912
44872980,421,158,44873208
44875272,420,158,44875496
44877568,421,158,44877792
44879864,421,158,44880088
44882160,421,158,44882384
44884452,421,158,44884680
44886748,421,158,44886976
44889044,421,158,44889272
44891336,421,158,44891560
44893632,421,158,44893856
44895928,421,158,44896152
44898224,421,158,44898448
44900520,422,159,44900744
44902812,421,158,44903040
44905108,421,158,44905336
44907404,421,158,44907648
44909700,420,158,44909928
44911992,421,158,44912216
44914288,421,158,44914512
44916584,421,158,44916808
44918880,421,158,44919104
44921172,421,158,44921400
44923468,420,158,44923696
44925764,421,158,44925992
44928060,421,158,44928288
44930352,421,158,44930576
44932648,421,158,44932872
44934944,421,158,44935176
44937240,421,158,44937464
44939532,421,158,44939760
44941828,421,158,44942056
44944124,421,158,44944352
44946420,421,158,44946648
44948712,421,158,44948936
44951008,421,158,44951232
44953304,421,158,44953528
44955600,421,158,44955824
44957892,421,158,44958120
44960188,421,158,44960416
44962484,421,158,44962712
44964780,421,158,44965008
44967072,421,158,44967296
44969368,421,159,44969592
44971664,421,158,44971888
44973960,421,158,44974184
44976252,421,158,44976480
44978548,421,158,44978776
44980844,421,158,44981072
44983140,421,158,44983368
44985432,421,159,44985656
44987728,421,159,44987952
44990024,421,159,44990248
44992320,421,158,44992544
44994612,421,158,44994840
44996908,421,158,44997136
44999204,421,158,44999432
45001500,421,158,45001736
45003796,421,158,45004024
45006088,421,158,45006312
45008384,421,158,45008608
45010680,421,158,45010904
45012972,421,158,45013200
45015268,421,159,45015496
45017564,421,158,45017792
45019860,421,158,45020088
45022152,421,158,45022376
45024448,421,158,45024672
45026744,421,158,45026968
45029036,421,158,45029264
45031332,421,158,45031560
45033628,421,158,45033856
45035924,421,159,45036152
45038220,421,158,45038448
45040512,421,158,45040736
45042808,421,158,45043032
45045104,421,159,45045328
45047400,421,158,45047624
45049692,421,158,45049920
45051988,421,159,45052216
45054284,421,159,45054512
45056580,421,158,45056808
45058872,421,158,45059096
45061168,421,159,45061392
45063464,421,158,45063688
45065760,421,158,45065984
45068052,421,158,45068280
45070356,421,159,45070584
45072644,421,158,45072872
45074940,421,158,45075168
45077232,421,159,45077456
45079528,421,158,45079752
45081824,421,158,45082048
45084120,421,159,45084344
45086412,421,158,45086640
45088708,421,158,45088936
45091004,421,158,45091232
45093300,421,159,45093528
45095592,421,158,45095816
45097888,421,158,45098112
45100184,421,159,45100408
45102480,421,158,45102704
45104772,421,158,45105000
45107068,421,158,45107296
45109364,421,158,45109592
45111660,421,158,45111888
45113952,421,158,45114176
45116248,421,158,45116472
45118544,421,158,45118768
45120840,421,158,45121064
45123132,421,158,45123360
45125428,421,158,45125656
45127724,421,158,45127952
45130016,421,158,45130240
45132312,421,159,45132536
45134608,421,158,45134832
45136908,421,158,45137136
45139200,421,159,45139424
45141492,421,158,45141720
45143788,421,159,45144016
45146084,421,158,45146312
45148380,421,158,45148608
45150672,421,158,45150896
45152968,421,158,45153192
45155264,421,158,45155488
45157560,421,158,45157784
45159852,421,159,45160080
45162148,421,158,45162376
45164444,421,158,45164672
45166740,421,158,45166968
45169032,421,159,45169256
45171328,421,158,45171552
45173624,420,158,45173848
45175920,421,158,45176144
45178212,420,158,45178440
45180508,421,158,45180736
45182804,421,158,45183032
45185100,422,159,45185328
45187392,421,158,45187616
45189688,421,158,45189912
45191984,421,158,45192208
45194280,421,158,45194504
45196572,421,159,45196800
45198868,421,158,45199096
45201164,421,158,45201392
45203464,421,158,45203688
45205752,421,158,45205976
45208048,421,158,45208272
45210344,421,158,45210568
45212636,421,158,45212864
45214932,421,158,45215160
45217228,421,159,45217456
45219524,421,158,45219752
45221820,421,158,45222048
45224112,421,159,45224336
45226408,420,158,45226632
45228704,421,158,45228928
45231000,421,158,45231224
45233292,421,159,45233520
45235588,421,159,45235816
45237884,421,158,45238112
45240180,421,158,45240408
45242472,421,158,45242696
45244768,421,158,45244992
45247064,421,158,45247288
45249360,421,158,45249584
45251652,421,158,45251880
45253948,421,158,45254176
45256244,421,158,45256472
45258540,421,158,45258768
45260832,421,158,45261056
45263128,421,158,45263352
45265424,421,158,45265648
45267720,421,158,45267944
45270012,421,158,45270248
45272308,421,158,45272536
45274604,421,159,45274832
45276900,421,158,45277128
45279192,421,158,45279416
45281488,421,158,45281712
45283784,421,158,45284008
45286080,421,158,45286304
45288372,421,158,45288600
45290668,421,158,45290896
45292964,421,159,45293192
45295260,421,158,45295488
45297552,421,158,45297784
45299848,421,159,45300072
45302144,421,158,45302368
45304436,421,158,45304664
45306732,421,158,45306960
45309028,421,158,45309256
45311324,421,158,45311552
45313616,421,158,45313840
45315912,421,159,45316136
45318208,421,158,45318432
45320504,421,158,45320728
45322800,421,158,45323024
45325092,421,158,45325320
45327388,421,158,45327616
45329684,421,158,45329912
45331980,421,158,45332208
45334272,421,159,45334496
45336568,421,159,45336792
45338864,421,158,45339088
45341156,421,159,45341384
45343452,421,158,45343680
45345748,421,158,45345976
45348044,421,158,45348272
45350336,421,158,45350560
45352632,421,159,45352856
45354928,421,159,45355152
45357224,421,159,45357448
45359520,421,158,45359744
45361812,421,158,45362040
45364108,421,158,45364344
45366404,421,158,45366632
45368700,421,159,45368928
45370992,421,158,45371216
45373288,421,158,45373512
45375584,421,158,45375808
45377880,421,158,45378104
45380172,421,158,45380400
45382468,421,158,45382696
45384764,421,159,45384992
45387060,421,158,45387288
45389352,421,158,45389576
45391648,421,158,45391880
45393944,421,158,45394168
45396236,421,158,45396464
45398532,421,158,45398760
45400828,421,158,45401056
45403124,421,158,45403352
45405420,421,158,45405648
45407712,421,159,45407936
45410008,421,158,45410232
45412304,421,158,45412528
45414600,421,158,45414824
45416892,421,159,45417120
45419188,421,158,45419416
45421484,421,158,45421712
45423780,421,158,45424008
45426072,421,158,45426296
45428368,421,158,45428592
45430664,421,158,45430888
45432960,421,159,45433184
45435252,421,158,45435480
45437548,421,158,45437776
45439844,421,158,45440072
45442140,421,158,45442368
45444432,421,159,45444656
45446728,421,158,45446952
45449024,421,158,45449248
45451320,421,158,45451544
45453612,421,158,45453840
45455908,421,158,45456136
45458204,421,158,45458440
45460504,421,158,45460728
45462792,421,158,45463016
45465088,421,159,45465312
45467384,421,158,45467608
45469676,421,159,45469904
45471972,421,159,45472200
45474268,421,158,45474496
45476564,421,158,45476792
45478860,421,158,45479088
45481152,421,159,45481376
45483448,421,158,45483672
45485744,421,158,45485968
45488036,421,158,45488264
45490332,421,159,45490560
45492628,421,158,45492856
45494924,421,158,45495152
45497220,421,158,45497448
45499512,421,158,45499736
45501808,421,158,45502032
45504104,421,158,45504328
45506400,421,158,45506624
45508692,421,158,45508920
45510988,421,158,45511216
45513284,421,158,45513512
45515580,421,158,45515808
45517872,421,159,45518096
45520168,421,158,45520392
45522464,421,158,45522688
45524760,421,158,45524984
45527060,421,158,45527288
45529348,421,158,45529576
45531644,421,159,45531872
45533940,421,158,45534168
45536232,421,159,45536456
45538528,421,158,45538752
45540824,421,158,45541048
45543120,420,158,45543344
45545412,421,158,45545640
45547708,421,158,45547936
45550004,421,158,45550232
45552300,421,158,45552528
45554592,421,158,45554816
45556888,421,159,45557112
45559184,420,159,45559408
45561480,421,158,45561704
45563772,421,158,45564000
45566068,421,158,45566296
45568364,421,159,45568592
45570660,421,158,45570888
45572952,421,159,45573176
45575248,421,158,45575472
45577544,421,159,45577768
45579840,421,158,45580064
45582132,421,158,45582360
45584428,421,158,45584656
45586724,421,158,45586952
45589020,421,159,45589248
45591312,421,158,45591536
45593616,421,158,45593840
45595904,421,159,45596128
45598200,421,158,45598424
45600492,421,159,45600720
45602788,421,158,45603016
45605084,421,159,45605312
45607380,421,158,45607608
45609672,421,158,45609896
45611968,422,159,45612192
45614264,421,158,45614488
45616560,421,159,45616784
45618852,421,158,45619080
45621148,421,159,45621376
45623444,421,159,45623672
45625740,421,158,45625968
45628032,421,158,45628256
45630328,421,158,45630552
45632624,421,158,45632848
45634920,421,158,45635144
45637212,421,158,45637440
45639508,421,158,45639736
45641804,421,158,45642032
45644100,421,159,45644328
45646392,421,158,45646616
45648688,421,158,45648912
45650984,421,158,45651208
45653280,421,158,45653504
45655572,421,158,45655800
45657868,421,158,45658096
45660168,421,158,45660392
45662460,421,158,45662688
45664752,421,158,45664976
45667048,421,158,45667272
45669344,421,158,45669568
45671640,421,158,45671864
45673932,421,158,45674160
45676228,421,158,45676456
45678524,421,158,45678752
45680820,421,159,45681048
45683112,421,158,45683336
45685408,421,158,45685632
45687704,421,158,45687928
45690000,421,158,45690224
45692292,421,158,45692520
45694588,421,158,45694816
45696884,421,158,45697112
45699180,421,158,45699408
